date,close
2013-10-15,66.43038630705392
2013-10-16,67.42340331950209
2013-10-17,67.94424460580908
2013-10-18,68.5977925311203
2013-10-21,68.59447510373451
2013-10-22,69.02779024896265
2013-10-23,68.73177800829873
2013-10-24,68.98697572614105
2013-10-25,69.34268298755191
2013-10-28,69.24646659751039
2013-10-29,69.65218174273856
2013-10-30,69.1760676348548
2013-10-31,68.99018921161833
2013-11-01,69.17834730290453
2013-11-04,69.53566784232369
2013-11-05,69.33770062240664
2013-11-06,69.41345020746888
2013-11-07,68.31219356846475
2013-11-08,69.22938941908707
2013-11-11,69.379230912863
2013-11-12,69.25793029045641
2013-11-13,69.875470746888
2013-11-14,70.31919439834022
2013-11-15,70.59144958506216
2013-11-18,70.11339399585918
2013-11-19,69.81099399585914
2013-11-20,69.59673416149069
2013-11-21,70.2761385093168
2013-11-22,70.65773850931674
2013-11-25,70.55591407867493
2013-11-26,70.65062028985503
2013-11-27,70.78110144927535
2013-11-29,70.64320973084881
2013-12-02,70.44899896480328
2013-12-03,70.12118385093162
2013-12-04,69.98044306418218
2013-12-05,69.80710248447208
2013-12-06,70.50097080745347
2013-12-09,70.55961739130436
2013-12-10,70.46551283643886
2013-12-11,69.55023478260864
2013-12-12,69.42153623188405
2013-12-13,69.51702298136644
2013-12-16,69.93311138716359
2013-12-17,69.76733354037268
2013-12-18,70.94276894409938
2013-12-19,70.7774975155279
2013-12-20,71.36235258799174
2013-12-23,71.63000248447202
2013-12-24,71.81595693581782
2013-12-26,72.09583146997932
2013-12-27,72.00061221532093
2013-12-30,72.02647929606621
2013-12-31,72.30581842650109
2014-01-02,71.61072753623186
2014-01-03,71.66697412008274
2014-01-06,71.42243229813667
2014-01-07,72.00634596273294
2014-01-08,72.10801511387164
2014-01-09,72.24818488612846
2014-01-10,72.56664430641821
2014-01-13,71.52180186335411
2014-01-14,72.4921803312629
2014-01-15,72.73375652173911
2014-01-16,72.71594844720502
2014-01-17,72.59035569358183
2014-01-21,72.87819337474116
2014-01-22,73.05539399585923
2014-01-23,72.37724389233958
2014-01-24,70.63762443064185
2014-01-27,70.2165763975156
2014-01-28,70.96632836438927
2014-01-29,70.26973043478252
2014-01-30,71.26382173913042
2014-01-31,70.99071739130433
2014-02-03,69.13999192546586
2014-02-04,69.79962173913037
2014-02-05,69.68055693581779
2014-02-06,70.71504430641819
2014-02-07,71.81455341614914
2014-02-10,71.93486128364385
2014-02-11,72.63012774327109
2014-02-12,72.76372939958588
2014-02-13,73.29592049689441
2014-02-14,73.57158488612835
2014-02-18,73.89598633540366
2014-02-19,73.46527204968937
2014-02-20,73.98470372670815
2014-02-21,74.05435486542441
2014-02-24,74.52841697722563
2014-02-25,74.52600786749485
2014-02-26,74.57436749482405
2014-02-27,74.89435672877848
2014-02-28,75.05433830227732
2014-03-03,74.56988985507252
2014-03-04,75.76194534161496
2014-03-05,75.6686817805383
2014-03-06,75.75548695652179
2014-03-07,75.76750165631472
2014-03-10,75.58669834368531
2014-03-11,75.17475217391296
2014-03-12,75.27125942028992
2014-03-13,74.24917204968943
2014-03-14,74.15989026915119
2014-03-17,74.79464409937893
2014-03-18,75.36911490683234
2014-03-19,74.80860207039343
2014-03-20,75.1161467908902
2014-03-21,74.74203209109734
2014-03-24,74.01847556935822
2014-03-25,74.16255134575579
2014-03-26,73.43860227743265
2014-03-27,74.33399008264465
2014-03-28,74.72557623966941
2014-03-31,75.41307128099176
2014-04-01,76.19870392561981
2014-04-02,76.44299049586783
2014-04-03,76.1943799586776
2014-04-04,74.91299566115703
2014-04-07,73.88454070247938
2014-04-08,74.34150661157025
2014-04-09,75.3127299586777
2014-04-10,73.48580847107436
2014-04-11,72.66981446280992
2014-04-14,73.2302423553719
2014-04-15,73.7016068181818
2014-04-16,74.69979958677692
2014-04-17,74.50184804123717
2014-04-21,74.71588701030922
2014-04-22,75.11035010309273
2014-04-23,74.93455072164946
2014-04-24,74.9165298969072
2014-04-25,73.96665113402072
2014-04-28,73.85874701030932
2014-04-29,74.36863237113403
2014-04-30,74.6965909278351
2014-05-01,74.83402000000001
2014-05-02,74.84693958762892
2014-05-05,75.08019134020611
2014-05-06,74.37509257731959
2014-05-07,74.66071195876289
2014-05-08,74.45577546391759
2014-05-09,74.71165979381446
2014-05-12,75.66432206185559
2014-05-13,75.56072000000005
2014-05-14,75.11813752577322
2014-05-15,74.42443340206185
2014-05-16,74.7702142268041
2014-05-19,75.1230478350515
2014-05-20,74.54606350515462
2014-05-21,75.17944824742266
2014-05-22,75.51694371134015
2014-05-23,75.9405969072165
2014-05-27,76.5398901030927
2014-05-28,76.45374701030927
2014-05-29,76.90002350515455
2014-05-30,76.97412618556704
2014-06-02,77.10301422680406
2014-06-03,77.01570659793813
2014-06-04,77.21962659793816
2014-06-05,77.71872206185571
2014-06-06,78.11734432989692
2014-06-09,78.11738721649478
2014-06-10,78.1015012448133
2014-06-11,77.8017797938144
2014-06-12,77.16735237113393
2014-06-13,77.33109525773197
2014-06-16,77.36750391752577
2014-06-17,77.52793999999992
2014-06-18,78.1794731958763
2014-06-19,78.12644444444447
2014-06-20,78.35775493827165
2014-06-23,78.30548395061723
2014-06-24,77.83582407407397
2014-06-25,78.25474423868314
2014-06-26,78.13913518518528
2014-06-27,78.31471069958847
2014-06-30,78.36895246913583
2014-07-01,78.99789382716052
2014-07-02,78.93169237113406
2014-07-03,79.2736547325103
2014-07-07,78.81744794238686
2014-07-08,78.24106913580255
2014-07-09,78.67908209876543
2014-07-10,78.24983353909467
2014-07-11,78.37621481481474
2014-07-14,78.72316584362142
2014-07-15,78.5048611111111
2014-07-16,78.65631255144032
2014-07-17,77.8961368312756
2014-07-18,78.6691131687243
2014-07-21,78.45357695473254
2014-07-22,79.03309423868309
2014-07-23,79.2146263374486
2014-07-24,79.29453847736622
2014-07-25,78.93215864197525
2014-07-28,78.87276893004122
2014-07-29,78.51912407407401
2014-07-30,78.64062942386825
2014-07-31,77.00069178644765
2014-08-01,77.13257638603704
2014-08-04,77.49097659137576
2014-08-05,76.83724866529774
2014-08-06,76.76982094455853
2014-08-07,76.22720513347029
2014-08-08,77.18225174537997
2014-08-11,77.41210759753594
2014-08-12,77.21433963039013
2014-08-13,77.78375667351126
2014-08-14,78.15084086242301
2014-08-15,78.0937954825462
2014-08-18,78.84109322381927
2014-08-19,79.17792217659142
2014-08-20,79.41260924024635
2014-08-21,79.51383490759751
2014-08-22,79.34631560574951
2014-08-25,79.72277084188912
2014-08-26,79.812687063655
2014-08-27,79.70228213552357
2014-08-28,79.59620349075975
2014-08-29,79.83772751540042
2014-09-02,79.9258496919918
2014-09-03,79.87774722792608
2014-09-04,79.74594763860374
2014-09-05,80.0404831622177
2014-09-08,79.83249260780286
2014-09-09,79.18503305954827
2014-09-10,79.37016611909645
2014-09-11,79.39805564681724
2014-09-12,78.83533244353177
2014-09-15,78.61728336755651
2014-09-16,79.23200636550308
2014-09-17,79.30600800821354
2014-09-18,79.6718542094456
2014-09-19,79.53766221765905
2014-09-22,78.67064804928128
2014-09-23,78.16296427104719
2014-09-24,78.76601905737705
2014-09-25,77.58087254098368
2014-09-26,78.21206004098367
2014-09-29,78.0744389344262
2014-09-30,77.76281926229511
2014-10-01,76.70306331967218
2014-10-02,76.78397356557372
2014-10-03,77.65151045081961
2014-10-06,77.38056659836064
2014-10-07,76.13116536885246
2014-10-08,77.40299241803282
2014-10-09,75.82882684426227
2014-10-10,74.82255204918036
2014-10-13,73.4564065573771
2014-10-14,73.86327930327867
2014-10-15,73.57530922131139
2014-10-16,73.90389385245896
2014-10-17,74.76163422131141
2014-10-20,75.54081045081972
2014-10-21,77.1176415983606
2014-10-22,76.44413114754094
2014-10-23,77.5174969262295
2014-10-24,78.01342930327874
2014-10-27,77.99570040983603
2014-10-28,79.02271127049177
2014-10-29,79.02116557377056
2014-10-30,80.02478483606554
2014-10-31,80.43132008196723
2014-11-03,80.36127704918039
2014-11-04,79.88549200819669
2014-11-05,80.18834016393438
2014-11-06,80.6231586065574
2014-11-07,80.60303811475413
2014-11-10,80.96565102459012
2014-11-11,81.16341454918037
2014-11-12,81.0797493852459
2014-11-13,81.04438709016397
2014-11-14,80.96782848360657
2014-11-17,80.95390594262298
2014-11-18,81.46113340163939
2014-11-19,81.38840020491804
2014-11-20,81.53505450819675
2014-11-21,81.98115122950823
2014-11-24,82.36249672131156
2014-11-25,82.33313688524603
2014-11-26,82.38960430327876
2014-11-28,82.2672161885246
2014-12-01,81.54616168032781
2014-12-02,82.05809118852463
2014-12-03,82.515436885246
2014-12-04,82.47653565573768
2014-12-05,82.50297377049186
2014-12-08,81.99720860655736
2014-12-09,82.16766967213104
2014-12-10,80.81577889344265
2014-12-11,81.22276188524583
2014-12-12,80.08295676229503
2014-12-15,79.58809774590163
2014-12-16,78.85145532786882
2014-12-17,80.53592172131154
2014-12-18,82.30607397540982
2014-12-19,82.70949221311476
2014-12-22,83.12628852459002
2014-12-23,83.2422553278689
2014-12-24,83.2906067622951
2014-12-26,83.53506311475404
2014-12-29,83.7109784836066
2014-12-30,83.26546987704921
2014-12-31,82.48645553278688
2015-01-02,82.49495112474438
2015-01-05,81.05034253578735
2015-01-06,80.27706932515336
2015-01-07,81.33934417177905
2015-01-08,82.66629815950913
2015-01-09,82.03461656441706
2015-01-12,81.41282801635984
2015-01-13,81.25623026584867
2015-01-14,80.89881595092018
2015-01-15,80.19033476482615
2015-01-16,81.2956173824131
2015-01-20,81.3901932515337
2015-01-21,81.89243169734152
2015-01-22,83.1033155419223
2015-01-23,82.78211881390598
2015-01-26,83.16872781186098
2015-01-27,82.36341451942742
2015-01-28,81.30268916155417
2015-01-29,82.03146584867069
2015-01-30,81.10397423312882
2015-02-02,81.8611689161555
2015-02-03,82.99927014314935
2015-02-04,82.50329550102244
2015-02-05,83.32825787321065
2015-02-06,82.84988875255635
2015-02-09,82.38502842535785
2015-02-10,83.33872024539873
2015-02-11,83.29630961145185
2015-02-12,84.11528752556234
2015-02-13,84.46274110429454
2015-02-17,84.55554907975461
2015-02-18,84.74069693251529
2015-02-19,84.9572047034764
2015-02-20,85.52635419222908
2015-02-23,85.52115419222902
2015-02-24,85.5728433537832
2015-02-25,85.67961983640086
2015-02-26,85.49476094069529
2015-02-27,85.23320777096114
2015-03-02,85.90333415132929
2015-03-03,85.53471308793463
2015-03-04,85.08439100204501
2015-03-05,85.43536400817989
2015-03-06,84.15698159509202
2015-03-09,84.64391502057612
2015-03-10,83.33617057613168
2015-03-11,83.34269979423873
2015-03-12,84.46608292181058
2015-03-13,83.99330925925918
2015-03-16,85.22132962962961
2015-03-17,84.97820246913564
2015-03-18,86.01903703703701
2015-03-19,85.82052695473264
2015-03-20,86.65625452674908
2015-03-23,86.2395558282209
2015-03-24,85.79351022494889
2015-03-25,84.44992576687113
2015-03-26,84.30063312883445
2015-03-27,84.67786237218827
2015-03-30,85.68386584867078
2015-03-31,85.05679959100202
2015-04-01,84.64803762781189
2015-04-02,84.89767034764833
2015-04-06,85.50974233128834
2015-04-07,85.19356912065433
2015-04-08,85.63060920245401
2015-04-09,85.79583824130879
2015-04-10,86.09337730061341
2015-04-13,85.75886012269936
2015-04-14,85.8326431492843
2015-04-15,86.11157280163594
2015-04-16,86.07432822085889
2015-04-17,85.07128793456032
2015-04-20,85.79317464212676
2015-04-21,85.85395644171783
2015-04-22,86.06649386503068
2015-04-23,86.35783865030685
2015-04-24,86.39842085889576
2015-04-27,85.86597177914109
2015-04-28,85.81564621676893
2015-04-29,85.33062310838439
2015-04-30,84.42596584867081
2015-05-01,85.44213456032718
2015-05-04,85.740544989775
2015-05-05,84.64051370143152
2015-05-06,84.44262044989775
2015-05-07,84.80007975460127
2015-05-08,85.79807750511262
2015-05-11,85.42398588957052
2015-05-12,85.17307955010223
2015-05-13,85.08159652351739
2015-05-14,85.94113087934569
2015-05-15,86.07561697341517
2015-05-18,86.44866748466258
2015-05-19,86.42690408997953
2015-05-20,86.35107382413084
2015-05-21,86.56904867075677
2015-05-22,86.43149263803679
2015-05-26,85.54442924335379
2015-05-27,86.21411717791422
2015-05-28,86.05121308793461
2015-05-29,85.50545112474448
2015-06-01,85.71222147239268
2015-06-02,85.70714294478528
2015-06-03,85.84295623721884
2015-06-04,85.15995971370137
2015-06-05,85.15175296523515
2015-06-08,84.5424159509203
2015-06-09,84.49691717791407
2015-06-10,85.44625644171784
2015-06-11,85.67998179959092
2015-06-12,85.170127811861
2015-06-15,84.78584478527608
2015-06-16,85.21829243353791
2015-06-17,85.4288582822086
2015-06-18,86.33345971370146
2015-06-19,86.02203435582825
2015-06-22,86.40168629856848
2015-06-23,86.38124171779145
2015-06-24,85.60661999999994
2015-06-25,85.42001938775503
2015-06-26,85.4231304081633
2015-06-29,83.5730512244897
2015-06-30,83.97316530612251
2015-07-01,84.49087081632644
2015-07-02,84.41157755102034
2015-07-06,83.99885914634147
2015-07-07,84.61493313008118
2015-07-08,83.1778174796748
2015-07-09,83.48041300813011
2015-07-10,84.52338008130076
2015-07-13,85.49331544715439
2015-07-14,85.87974532520326
2015-07-15,85.66284817073172
2015-07-16,86.25014247967478
2015-07-17,86.46034878048776
2015-07-20,86.47624105691055
2015-07-21,86.04553800813015
2015-07-22,86.2173861788618
2015-07-23,85.72910406504059
2015-07-24,84.70054674796748
2015-07-27,84.193919512195
2015-07-28,85.18789674796757
2015-07-29,85.89345508130079
2015-07-30,86.01019674796754
2015-07-31,86.09248902439016
2015-08-03,85.95246260162597
2015-08-04,86.0810546747967
2015-08-05,86.69115914634152
2015-08-06,86.0004258130081
2015-08-07,85.76877499999996
2015-08-10,86.71554105691054
2015-08-11,86.20955772357723
2015-08-12,86.20781971544724
2015-08-13,86.2009506097561
2015-08-14,86.56602337398365
2015-08-17,87.11754308943095
2015-08-18,86.94001768292688
2015-08-19,86.39995670731717
2015-08-20,84.53732906504064
2015-08-21,82.04023739837393
2015-08-24,78.76272621951225
2015-08-25,77.84760792682923
2015-08-26,80.56784959349592
2015-08-27,82.47343597560973
2015-08-28,82.5234971544715
2015-08-31,81.67867642276423
2015-09-01,79.48462560975604
2015-09-02,80.97947398373981
2015-09-03,81.09400772357729
2015-09-04,79.97813252032512
2015-09-08,82.0162396341463
2015-09-09,80.984487804878
2015-09-10,81.26699288617888
2015-09-11,81.7237178861789
2015-09-14,81.33471178861792
2015-09-15,82.3498227642276
2015-09-16,82.99332093495941
2015-09-17,83.0319056910569
2015-09-18,81.73760995934961
2015-09-21,82.00533495934964
2015-09-22,80.9069928861789
2015-09-23,80.74924512195125
2015-09-24,80.35340589430905
2015-09-25,80.08321402439034
2015-09-28,77.73749004065034
2015-09-29,77.81451808943089
2015-09-30,79.35831443089438
2015-10-01,79.56509410569099
2015-10-02,80.76887987804871
2015-10-05,82.06400711382112
2015-10-06,81.3913392276422
2015-10-07,82.0928254065041
2015-10-08,82.91493069105688
2015-10-09,83.05277764227647
2015-10-12,83.31283455284554
2015-10-13,82.61853617886183
2015-10-14,82.05927357723573
2015-10-15,83.16996727642275
2015-10-16,83.45933882113823
2015-10-19,83.32352408906874
2015-10-20,83.14538319838054
2015-10-21,82.55889696356277
2015-10-22,83.63850242914974
2015-10-23,84.23925890688267
2015-10-26,84.39692165991904
2015-10-27,84.20460182186234
2015-10-28,85.03921761133601
2015-10-29,85.18742388663962
2015-10-30,85.06696052631578
2015-11-02,86.03668825910934
2015-11-03,86.06576457489881
2015-11-04,85.8597803643725
2015-11-05,85.91316255060727
2015-11-06,85.61678825910923
2015-11-09,84.57337408906888
2015-11-10,84.93204311740892
2015-11-11,84.69130728744942
2015-11-12,83.44535242914975
2015-11-13,82.55829554655871
2015-11-16,83.56451252525248
2015-11-17,83.49806262626261
2015-11-18,84.82629777777771
2015-11-19,84.72672808080807
2015-11-20,85.04179131313133
2015-11-23,85.07895878787882
2015-11-24,85.05432585858587
2015-11-25,85.21951434343431
2015-11-27,85.35676404040406
2015-11-30,84.89085676767675
2015-12-01,85.78919757575758
2015-12-02,84.80387575757577
2015-12-03,83.5013072727273
2015-12-04,85.02231696969706
2015-12-07,84.39171111111112
2015-12-08,84.1043888888889
2015-12-09,83.30545353535355
2015-12-10,83.48023313131307
2015-12-11,81.96762343434337
2015-12-14,82.23699252525263
2015-12-15,83.04297959595961
2015-12-16,84.19522282828282
2015-12-17,82.97500464646468
2015-12-18,81.7081133333333
2015-12-21,82.22539030303034
2015-12-22,82.8383161616162
2015-12-23,83.80918020202022
2015-12-24,83.70425858585853
2015-12-28,83.68043757575752
2015-12-29,84.5482262626263
2015-12-30,83.96950525252522
2015-12-31,83.21329737373743
2016-01-04,81.82410404040395
2016-01-05,82.0753326612903
2016-01-06,80.99063790322579
2016-01-07,79.25600322580645
2016-01-08,78.25824979838714
2016-01-11,78.13280887096774
2016-01-12,78.69786552419356
2016-01-13,76.62898810483863
2016-01-14,77.74589294354847
2016-01-15,76.3253088709677
2016-01-19,76.32897258064513
2016-01-20,75.61934475806457
2016-01-21,75.88832217741943
2016-01-22,77.47353044354834
2016-01-25,76.25413649193553
2016-01-26,77.35695060483881
2016-01-27,76.40700947580636
2016-01-28,76.48084536290318
2016-01-29,78.33293790322575
2016-02-01,78.52104012096777
2016-02-02,77.0729975806452
2016-02-03,77.27032862903218
2016-02-04,77.40327641129036
2016-02-05,75.68442741935486
2016-02-08,74.06284677419356
2016-02-09,74.0273034274195
2016-02-10,74.355529233871
2016-02-11,73.53924717741938
2016-02-12,74.95898245967744
2016-02-16,76.44643629032268
2016-02-17,77.94512782258072
2016-02-18,77.59129596774194
2016-02-19,77.79809858870972
2016-02-22,78.94840282258066
2016-02-23,78.1052891129032
2016-02-24,78.4673973790322
2016-02-25,79.35427983870967
2016-02-26,79.33836975806456
2016-02-29,78.77209092741928
2016-03-01,80.70004556451613
2016-03-02,80.94275685483865
2016-03-03,81.26975786290316
2016-03-04,81.46291431451615
2016-03-07,81.48498225806443
2016-03-08,80.51839193548389
2016-03-09,80.85455927419355
2016-03-10,80.95411854838703
2016-03-11,82.52318407258066
2016-03-14,82.40927459677428
2016-03-15,82.08246391129032
2016-03-16,82.66449193548394
2016-03-17,83.12144637096783
2016-03-18,83.41519758064513
2016-03-21,83.47518770161284
2016-03-22,83.4527844758065
2016-03-23,82.96093124999999
2016-03-24,82.88785181451615
2016-03-28,82.99118951612911
2016-03-29,83.8438606854839
2016-03-30,84.08562116935478
2016-03-31,84.01267016129027
2016-04-01,84.63585806451606
2016-04-04,84.21274383838383
2016-04-05,83.39421028225809
2016-04-06,84.37292258064515
2016-04-07,83.27785231388327
2016-04-08,83.52000603621725
2016-04-11,83.18228470824951
2016-04-12,83.94474989939647
2016-04-13,84.79429738430592
2016-04-14,84.71182776659967
2016-04-15,84.84361891348088
2016-04-18,85.43751207243466
2016-04-19,85.45791589537222
2016-04-20,85.43696820925555
2016-04-21,84.94716519114685
2016-04-22,85.06567706237428
2016-04-25,84.91240221327969
2016-04-26,85.19422837022131
2016-04-27,85.41477002012076
2016-04-28,84.42485633802818
2016-04-29,84.04680583501005
2016-05-02,84.84102253521122
2016-05-03,84.16556921529174
2016-05-04,83.56108390342058
2016-05-05,83.62075915492954
2016-05-06,83.90442273641851
2016-05-09,84.16216217303814
2016-05-10,85.23994406438632
2016-05-11,84.32890583501012
2016-05-12,84.40674245472836
2016-05-13,83.73188329979888
2016-05-16,84.51999074446675
2016-05-17,83.73917464788742
2016-05-18,83.68085352112682
2016-05-19,83.23036398390337
2016-05-20,83.85270020120716
2016-05-23,83.62945150905429
2016-05-24,84.8202394366197
2016-05-25,85.28861428571435
2016-05-26,85.24581569416496
2016-05-27,85.66093078470828
2016-05-31,85.65498692152913
2016-06-01,85.84606639839029
2016-06-02,86.2228744466801
2016-06-03,85.92062816901404
2016-06-06,86.32016981891341
2016-06-07,86.43471750503016
2016-06-08,86.78219134808852
2016-06-09,86.59089456740445
2016-06-10,85.56461810865196
2016-06-13,84.89212374245473
2016-06-14,84.73328048289751
2016-06-15,84.67554869215286
2016-06-16,84.83072293762574
2016-06-17,84.57189778672036
2016-06-20,85.20719698189127
2016-06-21,85.30487585513079
2016-06-22,85.28332313883294
2016-06-23,86.44706579476858
2016-06-24,83.16174949698184
2016-06-27,81.40315754527154
2016-06-28,82.89289456740428
2016-06-29,84.36427545271636
2016-06-30,85.53530201207242
2016-07-01,85.7293969879517
2016-07-05,85.1161102409638
2016-07-06,85.63031204819276
2016-07-07,85.52150301204824
2016-07-08,87.01137048192771
2016-07-11,87.3433923694779
2016-07-12,87.89060261044179
2016-07-13,87.84457449799197
2016-07-14,88.16404678714846
2016-07-15,88.02162168674705
2016-07-18,88.19334598393571
2016-07-19,88.03378353413657
2016-07-20,88.50147650602403
2016-07-21,88.16292108433724
2016-07-22,88.73082710843374
2016-07-25,88.51919297188755
2016-07-26,88.74181485943775
2016-07-27,88.45902931726914
2016-07-28,88.8578441767068
2016-07-29,89.11261586345387
2016-08-01,89.00556947791162
2016-08-02,88.32775602409646
2016-08-03,88.66439377510049
2016-08-04,88.59832730923695
2016-08-05,89.33169658634533
2016-08-08,89.20050662650603
2016-08-09,89.22751967871483
2016-08-10,89.09541506024101
2016-08-11,89.51643855421688
2016-08-12,89.41234658634535
2016-08-15,89.6728174698794
2016-08-16,89.0478532128513
2016-08-17,89.15268755020078
2016-08-18,89.46104497991965
2016-08-19,89.39097530120475
2016-08-22,89.42667831325305
2016-08-23,89.59663333333336
2016-08-24,88.9704865461847
2016-08-25,88.88623012048204
2016-08-26,88.66595040160647
2016-08-29,89.13287851405619
2016-08-30,88.85689477911649
2016-08-31,88.6191720883535
2016-09-01,88.65877449799197
2016-09-02,89.04647389558227
2016-09-06,89.28255502008034
2016-09-07,89.41997670682721
2016-09-08,89.06441104417667
2016-09-09,86.72011807228918
2016-09-12,88.03738614457833
2016-09-13,86.68421285140568
2016-09-14,86.62960662650612
2016-09-15,87.47948353413663
2016-09-16,87.14759116465856
2016-09-19,87.30993092369476
2016-09-20,87.20769839357422
2016-09-21,88.27810522088362
2016-09-22,88.97341465863462
2016-09-23,88.51351365461848
2016-09-26,87.9664702811244
2016-09-27,88.50507971887552
2016-09-28,88.89634457831322
2016-09-29,88.11885682730923
2016-09-30,88.76234578313252
2016-10-03,88.38988594377511
2016-10-04,87.88844156626509
2016-10-05,88.14765321285144
2016-10-06,88.23202008032133
2016-10-07,87.82207269076298
2016-10-10,88.26302891566273
2016-10-11,86.96072831325304
2016-10-12,87.0706819277108
2016-10-13,86.87360843373489
2016-10-14,86.80203835341362
2016-10-17,86.54395963855428
2016-10-18,87.15405863453813
2016-10-19,87.38935843373497
2016-10-20,87.17470341365456
